Region,Year,IndustryCode,IndustryDescription,Ratio
E12000003 : Yorkshire and The Humber,2016,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0007727366421149
E12000003 : Yorkshire and The Humber,2017,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0008278924506059
E12000003 : Yorkshire and The Humber,2018,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0009205829755565
E12000003 : Yorkshire and The Humber,2019,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0010274728367135
E12000003 : Yorkshire and The Humber,2020,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0010558791524135
E12000003 : Yorkshire and The Humber,2021,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0012915821786033
E12000003 : Yorkshire and The Humber,2022,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0012508986234832
E12000003 : Yorkshire and The Humber,2023,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0014385319733412
E12000003 : Yorkshire and The Humber,2024,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0016870209516149
E12000003 : Yorkshire and The Humber,2025,4774,Retail sale of medical and orthopaedic goods in specialised stores,0.0011008690601134
E12000003 : Yorkshire and The Humber,2010,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0015347441241167
E12000003 : Yorkshire and The Humber,2011,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0014697451047056
E12000003 : Yorkshire and The Humber,2012,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0003719161046666
E12000003 : Yorkshire and The Humber,2013,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.000432628877933
E12000003 : Yorkshire and The Humber,2014,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0005906828527159
E12000003 : Yorkshire and The Humber,2015,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0006372373215937
E12000003 : Yorkshire and The Humber,2016,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0005216080037766
E12000003 : Yorkshire and The Humber,2017,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0006471663215637
E12000003 : Yorkshire and The Humber,2018,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.000510204326539
E12000003 : Yorkshire and The Humber,2019,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0006598452671914
E12000003 : Yorkshire and The Humber,2020,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0006760014985322
E12000003 : Yorkshire and The Humber,2021,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0008098206443098
E12000003 : Yorkshire and The Humber,2022,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0010456889316127
E12000003 : Yorkshire and The Humber,2023,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0009656383780569
E12000003 : Yorkshire and The Humber,2024,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0010971767472608
E12000003 : Yorkshire and The Humber,2025,4775,Retail sale of cosmetic and toilet articles in specialised stores,0.0009677435360025
E12000003 : Yorkshire and The Humber,2010,5610,Restaurants and mobile food service activities,0.0257794009183311
E12000003 : Yorkshire and The Humber,2011,5610,Restaurants and mobile food service activities,0.0246875995200619
E12000003 : Yorkshire and The Humber,2012,5610,Restaurants and mobile food service activities,0.0231854038969673
E12000003 : Yorkshire and The Humber,2013,5610,Restaurants and mobile food service activities,0.023895501544674
E12000003 : Yorkshire and The Humber,2014,5610,Restaurants and mobile food service activities,0.0253128478546723
E12000003 : Yorkshire and The Humber,2015,5610,Restaurants and mobile food service activities,0.0274072460237597
E12000003 : Yorkshire and The Humber,2016,5610,Restaurants and mobile food service activities,0.0309619172844015
E12000003 : Yorkshire and The Humber,2017,5610,Restaurants and mobile food service activities,0.0358390712959785
E12000003 : Yorkshire and The Humber,2018,5610,Restaurants and mobile food service activities,0.0343419886907018
E12000003 : Yorkshire and The Humber,2019,5610,Restaurants and mobile food service activities,0.0393981204276098
E12000003 : Yorkshire and The Humber,2020,5610,Restaurants and mobile food service activities,0.0413866781726127
E12000003 : Yorkshire and The Humber,2021,5610,Restaurants and mobile food service activities,0.042932450946439
E12000003 : Yorkshire and The Humber,2022,5610,Restaurants and mobile food service activities,0.0351738216835234
E12000003 : Yorkshire and The Humber,2023,5610,Restaurants and mobile food service activities,0.0443565207102302
E12000003 : Yorkshire and The Humber,2024,5610,Restaurants and mobile food service activities,0.0523220308059958
E12000003 : Yorkshire and The Humber,2025,5610,Restaurants and mobile food service activities,0.048642962470234
E12000003 : Yorkshire and The Humber,2010,7911,Travel agency activities,0.0052890049356851
E12000003 : Yorkshire and The Humber,2011,7911,Travel agency activities,0.0050650065967583
E12000003 : Yorkshire and The Humber,2012,7911,Travel agency activities,0.005577427967203
E12000003 : Yorkshire and The Humber,2013,7911,Travel agency activities,0.0058423944121836
E12000003 : Yorkshire and The Humber,2014,7911,Travel agency activities,0.0118270542148712
E12000003 : Yorkshire and The Humber,2015,7911,Travel agency activities,0.0167065488748508
E12000003 : Yorkshire and The Humber,2016,7911,Travel agency activities,0.0119505279813578
E12000003 : Yorkshire and The Humber,2017,7911,Travel agency activities,0.0135905108417317
E12000003 : Yorkshire and The Humber,2018,7911,Travel agency activities,0.0139444826650266
E12000003 : Yorkshire and The Humber,2019,7911,Travel agency activities,0.0097484591907265
E12000003 : Yorkshire and The Humber,2020,7911,Travel agency activities,0.0059755782609626
E12000003 : Yorkshire and The Humber,2021,7911,Travel agency activities,0.0072056447565162
E12000003 : Yorkshire and The Humber,2022,7911,Travel agency activities,0.0037467300545388
E12000003 : Yorkshire and The Humber,2023,7911,Travel agency activities,0.0028207318488534
E12000003 : Yorkshire and The Humber,2024,7911,Travel agency activities,0.0047696019631338
E12000003 : Yorkshire and The Humber,2025,7911,Travel agency activities,0.0048591391321254
E12000003 : Yorkshire and The Humber,2010,7912,Tour operator activities,0.0060107971663016
E12000003 : Yorkshire and The Humber,2011,7912,Tour operator activities,0.0057562297009183
E12000003 : Yorkshire and The Humber,2012,7912,Tour operator activities,0.0039534818836782
E12000003 : Yorkshire and The Humber,2013,7912,Tour operator activities,0.0044470056724242
E12000003 : Yorkshire and The Humber,2014,7912,Tour operator activities,0.0053121878447655
E12000003 : Yorkshire and The Humber,2015,7912,Tour operator activities,0.0047222065149286
E12000003 : Yorkshire and The Humber,2016,7912,Tour operator activities,0.0053160288768136
E12000003 : Yorkshire and The Humber,2017,7912,Tour operator activities,0.004454444145234
E12000003 : Yorkshire and The Humber,2018,7912,Tour operator activities,0.005181281563648
E12000003 : Yorkshire and The Humber,2019,7912,Tour operator activities,0.005439092555787
E12000003 : Yorkshire and The Humber,2020,7912,Tour operator activities,0.0046199961927187
E12000003 : Yorkshire and The Humber,2021,7912,Tour operator activities,0.0044616038962227
E12000003 : Yorkshire and The Humber,2022,7912,Tour operator activities,0.0015701236826845
E12000003 : Yorkshire and The Humber,2023,7912,Tour operator activities,0.00148046325358
E12000003 : Yorkshire and The Humber,2024,7912,Tour operator activities,0.0042332491932547
E12000003 : Yorkshire and The Humber,2025,7912,Tour operator activities,0.0032869173277516
E12000003 : Yorkshire and The Humber,2010,9313,Fitness facilities,0.0022692548924786
E12000003 : Yorkshire and The Humber,2011,9313,Fitness facilities,0.0021731480949434
E12000003 : Yorkshire and The Humber,2012,9313,Fitness facilities,0.0021964363843256
E12000003 : Yorkshire and The Humber,2013,9313,Fitness facilities,0.0024677413477019
E12000003 : Yorkshire and The Humber,2014,9313,Fitness facilities,0.0032196479895135
E12000003 : Yorkshire and The Humber,2015,9313,Fitness facilities,0.0024206366425734
E12000003 : Yorkshire and The Humber,2016,9313,Fitness facilities,0.0020826982941077
E12000003 : Yorkshire and The Humber,2017,9313,Fitness facilities,0.0027791413285745
E12000003 : Yorkshire and The Humber,2018,9313,Fitness facilities,0.0038599558281599
E12000003 : Yorkshire and The Humber,2019,9313,Fitness facilities,0.0047812205313526
E12000003 : Yorkshire and The Humber,2020,9313,Fitness facilities,0.0048428553872392
E12000003 : Yorkshire and The Humber,2021,9313,Fitness facilities,0.0047539166086141
E12000003 : Yorkshire and The Humber,2022,9313,Fitness facilities,0.0033670022779533
E12000003 : Yorkshire and The Humber,2023,9313,Fitness facilities,0.0048268336511409
E12000003 : Yorkshire and The Humber,2024,9313,Fitness facilities,0.0067276581696317
E12000003 : Yorkshire and The Humber,2025,9313,Fitness facilities,0.0072608694780713
E12000004 : East Midlands,2010,4764,Retail sale of sporting equipment in specialised stores,0.0762152759975571
E12000004 : East Midlands,2011,4764,Retail sale of sporting equipment in specialised stores,0.0744212747056715
E12000004 : East Midlands,2012,4764,Retail sale of sporting equipment in specialised stores,0.0798366010235732
E12000004 : East Midlands,2013,4764,Retail sale of sporting equipment in specialised stores,0.0707644066381378
E12000004 : East Midlands,2014,4764,Retail sale of sporting equipment in specialised stores,0.0865688814044404
E12000004 : East Midlands,2015,4764,Retail sale of sporting equipment in specialised stores,0.0839446589258084
E12000004 : East Midlands,2016,4764,Retail sale of sporting equipment in specialised stores,0.1012076531399064
E12000004 : East Midlands,2017,4764,Retail sale of sporting equipment in specialised stores,0.1065012068269979
E12000004 : East Midlands,2018,4764,Retail sale of sporting equipment in specialised stores,0.1072925754567347
E12000004 : East Midlands,2019,4764,Retail sale of sporting equipment in specialised stores,0.0939738899223093
E12000004 : East Midlands,2020,4764,Retail sale of sporting equipment in specialised stores,0.1148074888594858
E12000004 : East Midlands,2021,4764,Retail sale of sporting equipment in specialised stores,0.1224309212917107
E12000004 : East Midlands,2022,4764,Retail sale of sporting equipment in specialised stores,0.1440973142808398
E12000004 : East Midlands,2023,4764,Retail sale of sporting equipment in specialised stores,0.1326218537402256
E12000004 : East Midlands,2024,4764,Retail sale of sporting equipment in specialised stores,0.1095174037912028
E12000004 : East Midlands,2025,4764,Retail sale of sporting equipment in specialised stores,0.104679268097966
